Variables,Unit,Test_mean,Ref._mean,Mean_Bias,Test_STD,Ref._STD,RMSE,Correlation
_Mass_pom_srf global ,1e-12 kg/kg,511.717,999.999,999.999,1279.204,999.999,999.999,999.999
_Mass_soa_srf global ,1e-12 kg/kg,959.13,999.999,999.999,2530.688,999.999,999.999,999.999
_Mass_mom_srf global ,1e-12 kg/kg,83.908,999.999,999.999,112.396,999.999,999.999,999.999
_Mass_bc_850 global ,1e-12 kg/kg,56.662,999.999,999.999,134.784,999.999,999.999,999.999
_Mass_ncl_850 global ,1e-12 kg/kg,2236.354,999.999,999.999,2356.481,999.999,999.999,999.999
_Mass_so4_850 global ,1e-12 kg/kg,864.511,999.999,999.999,1065.358,999.999,999.999,999.999
_Mass_dst_850 global ,1e-12 kg/kg,20109.543,999.999,999.999,63104.65,999.999,999.999,999.999
_Mass_pom_850 global ,1e-12 kg/kg,421.992,999.999,999.999,1149.248,999.999,999.999,999.999
_Mass_soa_850 global ,1e-12 kg/kg,1121.696,999.999,999.999,3273.948,999.999,999.999,999.999
_Mass_mom_850 global ,1e-12 kg/kg,23.68,999.999,999.999,19.27,999.999,999.999,999.999
_Mass_bc_330 global ,1e-12 kg/kg,6.771,999.999,999.999,5.221,999.999,999.999,999.999
_Mass_ncl_330 global ,1e-12 kg/kg,109.771,999.999,999.999,144.366,999.999,999.999,999.999
_Mass_so4_330 global ,1e-12 kg/kg,400.994,999.999,999.999,283.125,999.999,999.999,999.999
_Mass_dst_330 global ,1e-12 kg/kg,1728.064,999.999,999.999,2492.772,999.999,999.999,999.999
_Mass_pom_330 global ,1e-12 kg/kg,37.637,999.999,999.999,30.48,999.999,999.999,999.999
_Mass_soa_330 global ,1e-12 kg/kg,476.329,999.999,999.999,323.742,999.999,999.999,999.999
_Mass_mom_330 global ,1e-12 kg/kg,1.996,999.999,999.999,2.168,999.999,999.999,999.999
